Freq	Amp
64.157434	2.963789
64.177433	2.498033
64.197432	3.157513
64.217431	5.803196
64.237431	3.744251
64.257430	13.395052
64.277429	14.203169
64.297428	5.092316
64.317427	2.928586
64.337427	2.041769
64.357426	1.619410
64.377425	1.377745
64.397424	0.488598
64.417423	2.931099
64.437423	6.641328
64.457422	13.034160
64.477421	3.291581
64.497420	2.912546
64.517419	2.373080
64.537419	3.362485
64.557418	3.279752
64.577417	1.951658
64.597416	13.557784
64.617415	2.714496
64.637415	1.172662
64.657414	1.377805
64.677413	3.165587
64.697412	4.348906
64.717411	3.561274
64.737411	1.707325
64.757410	1.277615
64.777409	5.026044
64.797408	0.465948
64.817407	0.199354
64.837407	0.133443
64.857406	0.122043
64.877405	0.125090
64.897404	0.131273
64.917403	0.137186
64.937403	0.142379
64.957402	0.146789
64.977401	0.150575
64.997400	0.153719
65.017399	0.156356
65.037399	0.158867
65.057398	0.160857
65.077397	0.162597
65.097396	0.164353
65.117395	0.165602
65.137395	0.166890
65.157394	0.168023
65.177393	0.168899
65.197392	0.169845
65.217391	0.170587
65.237391	0.171243
65.257390	0.171929
65.277389	0.172548
65.297388	0.173163
65.317387	0.173522
65.337387	0.173985
65.357386	0.174481
65.377385	0.174704
65.397384	0.175121
65.417383	0.175325
65.437383	0.175649
65.457382	0.175882
65.477381	0.176229
65.497380	0.176394
65.517379	0.176595
65.537379	0.176653
65.557378	0.176875
65.577377	0.177041
65.597376	0.177096
65.617375	0.177285
65.637375	0.177356
65.657374	0.177443
65.677373	0.177509
65.697372	0.177589
65.717371	0.177657
65.737371	0.177659
65.757370	0.177672
65.777369	0.177741
65.797368	0.177783
65.817367	0.177731
65.837367	0.177737
65.857366	0.177784
65.877365	0.177704
65.897364	0.177749
65.917363	0.177836
65.937363	0.177790
65.957362	0.177770
65.977361	0.177634
65.997360	0.177729
66.017359	0.177656
66.037359	0.177656
66.057358	0.177623
66.077357	0.177512
66.097356	0.177562
66.117355	0.177519
66.137355	0.177402
66.157354	0.177364
66.177353	0.177409
66.197352	0.177299
66.217351	0.177193
66.237351	0.177137
66.257350	0.177102
66.277349	0.177060
66.297348	0.176968
66.317347	0.176974
66.337347	0.176864
66.357346	0.176855
66.377345	0.176758
66.397344	0.176744
66.417343	0.176582
66.437343	0.176567
66.457342	0.176509
66.477341	0.176478
66.497340	0.176413
66.517339	0.176272
66.537339	0.176288
66.557338	0.176212
66.577337	0.176141
66.597336	0.175976
66.617335	0.175935
66.637335	0.175821
66.657334	0.175752
66.677333	0.175725
66.697332	0.175665
66.717331	0.175566
66.737331	0.175495
66.757330	0.175426
66.777329	0.175400
66.797328	0.175259
66.817327	0.175181
66.837327	0.175112
66.857326	0.175037
66.877325	0.174960
66.897324	0.174839
66.917323	0.174820
66.937323	0.174679
66.957322	0.174672
66.977321	0.174591
66.997320	0.174495
67.017319	0.174469
67.037319	0.174360
67.057318	0.174231
67.077317	0.174169
67.097316	0.174114
67.117315	0.174059
67.137315	0.173957
67.157314	0.173921
67.177313	0.173814
67.197312	0.173664
67.217311	0.173701
67.237311	0.173506
67.257310	0.173489
67.277309	0.173416
67.297308	0.173339
67.317307	0.173190
67.337307	0.173133
67.357306	0.173110
67.377305	0.172963
67.397304	0.172902
67.417303	0.172890
67.437303	0.172820
67.457302	0.172719
67.477301	0.172611
67.497300	0.172549
67.517299	0.172465
67.537299	0.172385
67.557298	0.172303
67.577297	0.172234
67.597296	0.172176
67.617295	0.172080
67.637295	0.172008
67.657294	0.171968
67.677293	0.171820
67.697292	0.171809
67.717291	0.171752
67.737291	0.171607
67.757290	0.171576
67.777289	0.171514
67.797288	0.171331
67.817287	0.171355
67.837287	0.171248
67.857286	0.171156
67.877285	0.171079
67.897284	0.171033
67.917283	0.170962
67.937283	0.170873
67.957282	0.170742
67.977281	0.170797
67.997280	0.170574
68.017279	0.170602
68.037279	0.170556
68.057278	0.170388
68.077277	0.170267
68.097276	0.170267
68.117275	0.170177
68.137275	0.170058
68.157274	0.170035
68.177273	0.169972
68.197272	0.169854
68.217271	0.169760
68.237271	0.169686
68.257270	0.169634
68.277269	0.169521
68.297268	0.169431
68.317267	0.169412
68.337267	0.169332
68.357266	0.169262
68.377265	0.169197
68.397264	0.169097
68.417263	0.169016
68.437263	0.168936
68.457262	0.168863
68.477261	0.168832
68.497260	0.168713
68.517259	0.168669
68.537259	0.168590
68.557258	0.168436
68.577257	0.168412
68.597256	0.168347
68.617255	0.168247
68.637255	0.168161
68.657254	0.168086
68.677253	0.167975
68.697252	0.167939
68.717251	0.167897
68.737251	0.167786
68.757250	0.167729
68.777249	0.167649
68.797248	0.167542
68.817247	0.167506
68.837247	0.167426
68.857246	0.167347
68.877245	0.167266
68.897244	0.167199
68.917243	0.167109
68.937243	0.167075
68.957242	0.166956
68.977241	0.166894
68.997240	0.166925
69.017239	0.166767
69.037239	0.166632
69.057238	0.166620
69.077237	0.166549
69.097236	0.166461
69.117235	0.166332
69.137235	0.166304
69.157234	0.166233
69.177233	0.166127
69.197232	0.166097
69.217231	0.165972
69.237231	0.165918
69.257230	0.165849
69.277229	0.165767
69.297228	0.165665
69.317227	0.165582
69.337227	0.165528
69.357226	0.165512
69.377225	0.165422
69.397224	0.165343
69.417223	0.165259
69.437223	0.165192
69.457222	0.165108
69.477221	0.164991
69.497220	0.164978
69.517219	0.164857
69.537219	0.164876
69.557218	0.164721
69.577217	0.164660
69.597216	0.164557
69.617215	0.164494
69.637215	0.164445
69.657214	0.164381
69.677213	0.164266
69.697212	0.164256
69.717211	0.164141
69.737211	0.164076
69.757210	0.164005
69.777209	0.163884
69.797208	0.163833
69.817207	0.163808
69.837207	0.163708
69.857206	0.163650
69.877205	0.163555
69.897204	0.163471
69.917203	0.163397
69.937203	0.163322
69.957202	0.163285
69.977201	0.163159
69.997200	0.163105
70.017199	0.162988
70.037199	0.162969
70.057198	0.162907
70.077197	0.162809
70.097196	0.162741
70.117195	0.162710
70.137195	0.162597
70.157194	0.162533
70.177193	0.162429
70.197192	0.162390
70.217191	0.162254
70.237191	0.162267
70.257190	0.162148
70.277189	0.162105
70.297188	0.162015
70.317187	0.161965
70.337187	0.161877
70.357186	0.161802
70.377185	0.161761
70.397184	0.161715
70.417183	0.161593
70.437183	0.161506
70.457182	0.161438
70.477181	0.161315
70.497180	0.161241
70.517179	0.161214
70.537179	0.161179
70.557178	0.161072
70.577177	0.160952
70.597176	0.160924
70.617175	0.160867
70.637175	0.160865
70.657174	0.160758
70.677173	0.160647
70.697172	0.160580
70.717171	0.160511
70.737171	0.160410
70.757170	0.160358
70.777169	0.160311
70.797168	0.160220
70.817167	0.160163
70.837167	0.160053
70.857166	0.159942
70.877165	0.159926
70.897164	0.159854
70.917163	0.159831
70.937163	0.159700
70.957162	0.159626
70.977161	0.159564
70.997160	0.159449
71.017159	0.159370
71.037159	0.159346
71.057158	0.159306
71.077157	0.159268
71.097156	0.159167
71.117155	0.159099
71.137155	0.158997
71.157154	0.158994
71.177153	0.158850
71.197152	0.158747
71.217151	0.158720
71.237151	0.158603
71.257150	0.158609
71.277149	0.158534
71.297148	0.158427
71.317147	0.158351
71.337147	0.158310
71.357146	0.158228
71.377145	0.158157
71.397144	0.158053
71.417143	0.158037
71.437143	0.157939
71.457142	0.157889
71.477141	0.157834
71.497140	0.157769
71.517139	0.157636
71.537139	0.157659
71.557138	0.157475
71.577137	0.157452
71.597136	0.157391
71.617135	0.157315
71.637135	0.157185
71.657134	0.157172
71.677133	0.157116
71.697132	0.157009
71.717131	0.156967
71.737131	0.156838
71.757130	0.156786
71.777129	0.156725
71.797128	0.156653
71.817127	0.156631
71.837127	0.156523
71.857126	0.156455
71.877125	0.156401
71.897124	0.156336
71.917123	0.156241
71.937123	0.156140
71.957122	0.156104
71.977121	0.155969
71.997120	0.155997
72.017119	0.155871
72.037119	0.155823
72.057118	0.155763
72.077117	0.155686
72.097116	0.155627
72.117115	0.155528
72.137115	0.155478
72.157114	0.155408
72.177113	0.155332
72.197112	0.155219
72.217111	0.155186
72.237111	0.155102
72.257110	0.155061
72.277109	0.155002
72.297108	0.154939
72.317107	0.154860
72.337107	0.154805
72.357106	0.154696
72.377105	0.154651
72.397104	0.154585
72.417103	0.154497
72.437103	0.154462
72.457102	0.154334
72.477101	0.154307
72.497100	0.154288
72.517099	0.154083
72.537099	0.154082
72.557098	0.153976
72.577097	0.153952
72.597096	0.153836
72.617095	0.153822
72.637095	0.153733
72.657094	0.153675
72.677093	0.153586
72.697092	0.153546
72.717091	0.153467
72.737091	0.153452
72.757090	0.153354
72.777089	0.153275
72.797088	0.153189
72.817087	0.153165
72.837087	0.153006
72.857086	0.152955
72.877085	0.152937
72.897084	0.152870
72.917083	0.152776
72.937083	0.152667
72.957082	0.152635
72.977081	0.152581
72.997080	0.152500
73.017079	0.152468
73.037079	0.152373
73.057078	0.152303
73.077077	0.152230
73.097076	0.152160
73.117075	0.152090
73.137075	0.152037
73.157074	0.151963
73.177073	0.151903
73.197072	0.151845
73.217071	0.151766
73.237071	0.151713
73.257070	0.151616
73.277069	0.151542
73.297068	0.151449
73.317067	0.151447
73.337067	0.151389
73.357066	0.151289
73.377065	0.151246
73.397064	0.151138
73.417063	0.151100
73.437063	0.150991
73.457062	0.150953
73.477061	0.150910
73.497060	0.150825
73.517059	0.150772
73.537059	0.150692
73.557058	0.150682
73.577057	0.150554
73.597056	0.150503
73.617055	0.150418
73.637055	0.150362
73.657054	0.150307
73.677053	0.150225
73.697052	0.150157
73.717051	0.150076
73.737051	0.150032
73.757050	0.149959
73.777049	0.149903
73.797048	0.149792
73.817047	0.149714
73.837047	0.149691
73.857046	0.149611
73.877045	0.149584
73.897044	0.149513
73.917043	0.149458
73.937043	0.149363
73.957042	0.149270
73.977041	0.149238
73.997040	0.149173
74.017039	0.149086
74.037039	0.149034
74.057038	0.148972
74.077037	0.148888
74.097036	0.148826
74.117035	0.148728
74.137035	0.148726
74.157034	0.148647
74.177033	0.148524
74.197032	0.148489
74.217031	0.148461
74.237031	0.148344
74.257030	0.148316
74.277029	0.148244
74.297028	0.148173
74.317027	0.148144
74.337027	0.148029
74.357026	0.147998
74.377025	0.147938
74.397024	0.147883
74.417023	0.147803
74.437023	0.147690
74.457022	0.147683
74.477021	0.147601
74.497020	0.147511
74.517019	0.147464
74.537019	0.147380
74.557018	0.147325
74.577017	0.147263
74.597016	0.147204
74.617015	0.147152
74.637015	0.147017
74.657014	0.146953
74.677013	0.146912
74.697012	0.146847
74.717011	0.146828
74.737011	0.146721
74.757010	0.146637
74.777009	0.146592
74.797008	0.146534
74.817007	0.146503
74.837007	0.146422
74.857006	0.146339
74.877005	0.146296
74.897004	0.146155
74.917003	0.146117
74.937003	0.146025
74.957002	0.146050
74.977001	0.145998
74.997000	0.145909
75.016999	0.145845
75.036999	0.145757
75.056998	0.145728
75.076997	0.145638
75.096996	0.145553
75.116995	0.145553
75.136995	0.145466
75.156994	0.145423
75.176993	0.145354
75.196992	0.145237
75.216991	0.145223
75.236991	0.145146
75.256990	0.145084
75.276989	0.144960
75.296988	0.144943
75.316987	0.144883
75.336987	0.144784
75.356986	0.144801
75.376985	0.144677
75.396984	0.144621
75.416983	0.144542
75.436983	0.144484
75.456982	0.144453
75.476981	0.144346
75.496980	0.144341
75.516979	0.144272
75.536979	0.144172
75.556978	0.144111
75.576977	0.144081
75.596976	0.143982
75.616975	0.143940
75.636975	0.143881
75.656974	0.143789
75.676973	0.143736
75.696972	0.143690
75.716971	0.143632
75.736971	0.143544
75.756970	0.143503
75.776969	0.143437
75.796968	0.143341
75.816967	0.143320
75.836967	0.143247
75.856966	0.143190
75.876965	0.143101
75.896964	0.143022
75.916963	0.142992
75.936963	0.142906
75.956962	0.142840
75.976961	0.142811
75.996960	0.142744
76.016959	0.142702
76.036959	0.142620
76.056958	0.142540
76.076957	0.142467
76.096956	0.142412
76.116955	0.142379
76.136955	0.142319
76.156954	0.142262
76.176953	0.142172
76.196952	0.142108
76.216951	0.142045
76.236951	0.142005
76.256950	0.141936
76.276949	0.141897
76.296948	0.141817
76.316947	0.141744
76.336947	0.141733
76.356946	0.141642
76.376945	0.141577
76.396944	0.141494
76.416943	0.141435
76.436943	0.141447
76.456942	0.141334
76.476941	0.141237
76.496940	0.141205
76.516939	0.141160
76.536939	0.141053
76.556938	0.141016
76.576937	0.140961
76.596936	0.140859
76.616935	0.140812
76.636935	0.140829
76.656934	0.140758
76.676933	0.140648
76.696932	0.140618
76.716931	0.140554
76.736931	0.140476
76.756930	0.140423
76.776929	0.140358
76.796928	0.140281
76.816927	0.140232
76.836927	0.140188
76.856926	0.140117
76.876925	0.140066
76.896924	0.139987
76.916923	0.139959
76.936923	0.139862
76.956922	0.139814
76.976921	0.139733
76.996920	0.139723
77.016919	0.139633
77.036919	0.139598
77.056918	0.139534
77.076917	0.139459
77.096916	0.139418
77.116915	0.139355
77.136915	0.139270
77.156914	0.139247
77.176913	0.139137
77.196912	0.139091
77.216911	0.139072
77.236911	0.138991
77.256910	0.138936
77.276909	0.138876
77.296908	0.138791
77.316907	0.138753
77.336907	0.138715
77.356906	0.138611
77.376905	0.138603
77.396904	0.138508
77.416903	0.138436
77.436903	0.138387
77.456902	0.138287
77.476901	0.138292
77.496900	0.138225
77.516899	0.138147
77.536899	0.138083
77.556898	0.138055
77.576897	0.137993
77.596896	0.137936
77.616895	0.137862
77.636895	0.137802
77.656894	0.137752
77.676893	0.137668
77.696892	0.137595
77.716891	0.137539
77.736891	0.137508
77.756890	0.137452
77.776889	0.137368
77.796888	0.137336
77.816887	0.137292
77.836887	0.137238
77.856886	0.137179
77.876885	0.137085
77.896884	0.137032
77.916883	0.136985
77.936883	0.136950
77.956882	0.136845
77.976881	0.136819
77.996880	0.136735
78.016879	0.136728
78.036879	0.136632
78.056878	0.136552
78.076877	0.136520
78.096876	0.136479
78.116875	0.136432
78.136875	0.136317
78.156874	0.136273
78.176873	0.136226
78.196872	0.136203
78.216871	0.136112
78.236871	0.136055
78.256870	0.136013
78.276869	0.135929
78.296868	0.135885
78.316867	0.135860
78.336867	0.135768
78.356866	0.135684
78.376865	0.135692
78.396864	0.135605
78.416863	0.135558
78.436863	0.135480
78.456862	0.135411
78.476861	0.135367
78.496860	0.135345
78.516859	0.135262
78.536859	0.135200
78.556858	0.135114
78.576857	0.135071
78.596856	0.135006
78.616855	0.134940
78.636855	0.134943
78.656854	0.134879
78.676853	0.134776
78.696852	0.134725
78.716851	0.134674
78.736851	0.134642
78.756850	0.134624
78.776849	0.134567
78.796848	0.134473
78.816847	0.134434
78.836847	0.134337
78.856846	0.134290
78.876845	0.134263
78.896844	0.134140
78.916843	0.134122
78.936843	0.134074
78.956842	0.134028
78.976841	0.133966
78.996840	0.133934
79.016839	0.133886
79.036839	0.133811
79.056838	0.133762
79.076837	0.133700
79.096836	0.133622
79.116835	0.133574
79.136835	0.133515
79.156834	0.133472
79.176833	0.133420
79.196832	0.133355
79.216831	0.133296
79.236831	0.133206
79.256830	0.133188
79.276829	0.133136
79.296828	0.133095
79.316827	0.133029
79.336827	0.132982
79.356826	0.132901
79.376825	0.132829
79.396824	0.132759
79.416823	0.132781
79.436823	0.132692
79.456822	0.132634
79.476821	0.132615
79.496820	0.132510
79.516819	0.132493
79.536819	0.132427
79.556818	0.132345
79.576817	0.132323
79.596816	0.132240
79.616815	0.132213
79.636815	0.132142
79.656814	0.132104
79.676813	0.132030
79.696812	0.131989
79.716811	0.131940
79.736811	0.131866
79.756810	0.131821
79.776809	0.131792
79.796808	0.131730
79.816807	0.131644
79.836807	0.131599
79.856806	0.131543
79.876805	0.131472
79.896804	0.131453
79.916803	0.131338
79.936803	0.131311
79.956802	0.131279
79.976801	0.131216
79.996800	0.131165
80.016799	0.131127
80.036799	0.131043
80.056798	0.131036
80.076797	0.130954
80.096796	0.130882
80.116795	0.130844
80.136795	0.130795
80.156794	0.130764
80.176793	0.130678
80.196792	0.130637
80.216791	0.130559
80.236791	0.130506
80.256790	0.130465
80.276789	0.130439
80.296788	0.130367
80.316787	0.130313
80.336787	0.130279
80.356786	0.130185
80.376785	0.130158
80.396784	0.130092
80.416783	0.130051
80.436783	0.129996
80.456782	0.129927
80.476781	0.129881
80.496780	0.129819
80.516779	0.129790
80.536779	0.129753
80.556778	0.129650
80.576777	0.129646
80.596776	0.129578
80.616775	0.129505
80.636775	0.129453
80.656774	0.129396
80.676773	0.129362
80.696772	0.129295
80.716771	0.129269
80.736771	0.129161
80.756770	0.129138
80.776769	0.129118
80.796768	0.129068
80.816767	0.129021
80.836767	0.128932
80.856766	0.128890
80.876765	0.128875
80.896764	0.128753
80.916763	0.128698
80.936763	0.128667
80.956762	0.128612
80.976761	0.128575
80.996760	0.128509
81.016759	0.128456
81.036759	0.128428
81.056758	0.128363
81.076757	0.128289
81.096756	0.128275
81.116755	0.128207
81.136755	0.128166
81.156754	0.128119
81.176753	0.128064
81.196752	0.128012
81.216751	0.127960
81.236751	0.127903
81.256750	0.127867
81.276749	0.127813
81.296748	0.127723
81.316747	0.127670
81.336747	0.127635
81.356746	0.127581
81.376745	0.127557
81.396744	0.127528
81.416743	0.127447
81.436743	0.127424
81.456742	0.127323
81.476741	0.127310
81.496740	0.127238
81.516739	0.127137
81.536739	0.127108
81.556738	0.127081
81.576737	0.127005
81.596736	0.126956
81.616735	0.126923
81.636735	0.126900
81.656734	0.126841
81.676733	0.126747
81.696732	0.126716
81.716731	0.126664
81.736731	0.126634
81.756730	0.126579
81.776729	0.126514
81.796728	0.126461
81.816727	0.126444
81.836727	0.126343
81.856726	0.126319
81.876725	0.126288
81.896724	0.126205
81.916723	0.126172
81.936723	0.126116
81.956722	0.126072
81.976721	0.126066
81.996720	0.125980
82.016719	0.125904
82.036719	0.125860
82.056718	0.125834
82.076717	0.125749
82.096716	0.125712
82.116715	0.125661
82.136715	0.125603
82.156714	0.125560
82.176713	0.125515
82.196712	0.125475
82.216711	0.125416
82.236711	0.125365
82.256710	0.125350
82.276709	0.125265
82.296708	0.125189
82.316707	0.125170
82.336707	0.125100
82.356706	0.125069
82.376705	0.125017
82.396704	0.124933
82.416703	0.124973
82.436703	0.124867
82.456702	0.124826
82.476701	0.124749
82.496700	0.124695
82.516699	0.124685
82.536699	0.124651
82.556698	0.124589
82.576697	0.124557
82.596696	0.124497
82.616695	0.124435
82.636695	0.124372
82.656694	0.124329
82.676693	0.124288
82.696692	0.124233
82.716691	0.124166
82.736691	0.124122
82.756690	0.124084
82.776689	0.124022
82.796688	0.123979
82.816687	0.123925
82.836687	0.123905
82.856686	0.123841
82.876685	0.123802
82.896684	0.123748
82.916683	0.123697
82.936683	0.123660
82.956682	0.123595
82.976681	0.123520
82.996680	0.123499
83.016679	0.123478
83.036679	0.123409
83.056678	0.123352
83.076677	0.123290
83.096676	0.123251
83.116675	0.123221
83.136675	0.123171
83.156674	0.123110
83.176673	0.123086
83.196672	0.123023
83.216671	0.122935
83.236671	0.122917
83.256670	0.122870
83.276669	0.122825
83.296668	0.122799
83.316667	0.122728
83.336667	0.122692
83.356666	0.122632
83.376665	0.122574
83.396664	0.122556
83.416663	0.122478
83.436663	0.122452
83.456662	0.122385
83.476661	0.122366
83.496660	0.122300
83.516659	0.122251
83.536659	0.122206
83.556658	0.122203
83.576657	0.122114
83.596656	0.122067
83.616655	0.122037
83.636655	0.121983
83.656654	0.121932
83.676653	0.121876
83.696652	0.121815
83.716651	0.121758
83.736651	0.121713
83.756650	0.121708
83.776649	0.121626
83.796648	0.121610
83.816647	0.121558
83.836647	0.121541
83.856646	0.121462
83.876645	0.121414
83.896644	0.121368
83.916643	0.121324
83.936643	0.121246
83.956642	0.121210
83.976641	0.121199
83.996640	0.121105
84.016639	0.121098
84.036639	0.121037
84.056638	0.120959
84.076637	0.120925
84.096636	0.120898
84.116635	0.120869
84.136635	0.120802
84.156634	0.120739
84.176633	0.120704
84.196632	0.120692
84.216631	0.120619
84.236631	0.120563
84.256630	0.120509
84.276629	0.120486
84.296628	0.120437
84.316627	0.120397
84.336627	0.120323
84.356626	0.120311
84.376625	0.120266
84.396624	0.120202
84.416623	0.120149
84.436623	0.120121
84.456622	0.120066
84.476621	0.120029
84.496620	0.119963
84.516619	0.119948
84.536619	0.119899
84.556618	0.119809
84.576617	0.119799
84.596616	0.119762
84.616615	0.119660
84.636615	0.119659
84.656614	0.119587
84.676613	0.119554
84.696612	0.119504
84.716611	0.119464
84.736611	0.119419
84.756610	0.119389
84.776609	0.119326
84.796608	0.119268
84.816607	0.119247
84.836607	0.119197
84.856606	0.119154
84.876605	0.119110
84.896604	0.119084
84.916603	0.118996
84.936603	0.118963
84.956602	0.118927
84.976601	0.118896
84.996600	0.118824
85.016599	0.118799
85.036599	0.118729
85.056598	0.118708
85.076597	0.118646
85.096596	0.118616
85.116595	0.118573
85.136595	0.118513
85.156594	0.118448
85.176593	0.118427
85.196592	0.118349
85.216591	0.118345
85.236591	0.118313
85.256590	0.118293
85.276589	0.118201
85.296588	0.118166
85.316587	0.118112
85.336587	0.118089
85.356586	0.118032
85.376585	0.117982
85.396584	0.117950
85.416583	0.117888
85.436583	0.117849
85.456582	0.117782
85.476581	0.117756
85.496580	0.117698
85.516579	0.117679
85.536579	0.117634
85.556578	0.117606
85.576577	0.117532
85.596576	0.117485
85.616575	0.117462
85.636575	0.117396
85.656574	0.117336
85.676573	0.117344
85.696572	0.117278
85.716571	0.117209
85.736571	0.117204
85.756570	0.117170
85.776569	0.117115
85.796568	0.117041
85.816567	0.117019
85.836567	0.116963
85.856566	0.116902
85.876565	0.116899
85.896564	0.116848
85.916563	0.116805
85.936563	0.116774
85.956562	0.116703
85.976561	0.116655
85.996560	0.116612
86.016559	0.116575
86.036559	0.116545
86.056558	0.116470
86.076557	0.116469
86.096556	0.116402
86.116555	0.116382
86.136555	0.116311
86.156554	0.116273
86.176553	0.116231
86.196552	0.116216
86.216551	0.116173
86.236551	0.116115
86.256550	0.116045
86.276549	0.116014
86.296548	0.115960
86.316547	0.115920
86.336547	0.115881
86.356546	0.115841
86.376545	0.115815
86.396544	0.115759
86.416543	0.115720
86.436543	0.115675
86.456542	0.115621
86.476541	0.115600
86.496540	0.115542
86.516539	0.115494
86.536539	0.115472
86.556538	0.115435
86.576537	0.115373
86.596536	0.115339
86.616535	0.115261
86.636535	0.115257
86.656534	0.115173
86.676533	0.115167
86.696532	0.115101
86.716531	0.115069
86.736531	0.114988
86.756530	0.114987
86.776529	0.114938
86.796528	0.114910
86.816527	0.114865
86.836527	0.114833
86.856526	0.114774
86.876525	0.114750
86.896524	0.114715
86.916523	0.114654
86.936523	0.114615
86.956522	0.114562
86.976521	0.114521
86.996520	0.114484
87.016519	0.114431
87.036519	0.114385
87.056518	0.114344
87.076517	0.114312
87.096516	0.114260
87.116515	0.114220
87.136515	0.114168
87.156514	0.114134
87.176513	0.114101
87.196512	0.114066
87.216511	0.114027
87.236511	0.114031
87.256510	0.113926
87.276509	0.113901
87.296508	0.113873
87.316507	0.113814
87.336507	0.113766
87.356506	0.113735
87.376505	0.113702
87.396504	0.113640
87.416503	0.113580
87.436503	0.113566
87.456502	0.113530
87.476501	0.113510
87.496500	0.113438
87.516499	0.113397
87.536499	0.113360
87.556498	0.113311
87.576497	0.113273
87.596496	0.113221
87.616495	0.113159
87.636495	0.113150
87.656494	0.113104
87.676493	0.113065
87.696492	0.113009
87.716491	0.112999
87.736491	0.112950
87.756490	0.112927
87.776489	0.112857
87.796488	0.112826
87.816487	0.112780
87.836487	0.112732
87.856486	0.112717
87.876485	0.112655
87.896484	0.112622
87.916483	0.112562
87.936483	0.112544
87.956482	0.112474
87.976481	0.112462
87.996480	0.112435
88.016479	0.112381
88.036479	0.112341
88.056478	0.112285
88.076477	0.112230
88.096476	0.112226
88.116475	0.112170
88.136475	0.112167
88.156474	0.112122
88.176473	0.112065
88.196472	0.112018
88.216471	0.111966
88.236471	0.111937
88.256470	0.111885
88.276469	0.111861
88.296468	0.111832
88.316467	0.111762
88.336467	0.111719
88.356466	0.111684
88.376465	0.111642
88.396464	0.111607
88.416463	0.111561
88.436463	0.111538
88.456462	0.111479
88.476461	0.111457
88.496460	0.111421
88.516459	0.111370
88.536459	0.111334
88.556458	0.111270
88.576457	0.111274
88.596456	0.111210
88.616455	0.111166
88.636455	0.111149
88.656454	0.111082
88.676453	0.111051
88.696452	0.110996
88.716451	0.110985
88.736451	0.110944
88.756450	0.110895
88.776449	0.110855
88.796448	0.110826
88.816447	0.110781
88.836447	0.110697
88.856446	0.110695
88.876445	0.110651
88.896444	0.110618
88.916443	0.110581
88.936443	0.110532
88.956442	0.110497
88.976441	0.110457
88.996440	0.110438
89.016439	0.110366
89.036439	0.110327
89.056438	0.110282
89.076437	0.110269
89.096436	0.110203
89.116435	0.110186
89.136435	0.110157
89.156434	0.110111
89.176433	0.110075
89.196432	0.110017
89.216431	0.109987
89.236431	0.109947
89.256430	0.109915
89.276429	0.109853
89.296428	0.109809
89.316427	0.109809
89.336427	0.109773
89.356426	0.109741
89.376425	0.109660
89.396424	0.109622
89.416423	0.109615
89.436423	0.109574
89.456422	0.109517
89.476421	0.109481
89.496420	0.109452
89.516419	0.109420
89.536419	0.109361
89.556418	0.109320
89.576417	0.109283
89.596416	0.109236
89.616415	0.109194
89.636415	0.109189
89.656414	0.109127
89.676413	0.109090
89.696412	0.109065
89.716411	0.109011
89.736411	0.109000
89.756410	0.108923
89.776409	0.108922
89.796408	0.108842
89.816407	0.108839
89.836407	0.108778
89.856406	0.108776
89.876405	0.108708
89.896404	0.108665
89.916403	0.108612
89.936403	0.108596
89.956402	0.108578
89.976401	0.108507
89.996400	0.108495
90.016399	0.108478
90.036399	0.108412
90.056398	0.108354
90.076397	0.108309
90.096396	0.108296
90.116395	0.108255
90.136395	0.108208
90.156394	0.108166
90.176393	0.108131
90.196392	0.108103
90.216391	0.108082
90.236391	0.108025
90.256390	0.107995
90.276389	0.107946
90.296388	0.107931
90.316387	0.107868
90.336387	0.107842
90.356386	0.107817
90.376385	0.107777
90.396384	0.107731
90.416383	0.107699
90.436383	0.107637
90.456382	0.107630
90.476381	0.107577
90.496380	0.107562
90.516379	0.107504
90.536379	0.107459
90.556378	0.107432
90.576377	0.107386
90.596376	0.107364
90.616375	0.107301
90.636375	0.107279
90.656374	0.107254
90.676373	0.107200
90.696372	0.107159
90.716371	0.107131
90.736371	0.107110
90.756370	0.107060
90.776369	0.107026
90.796368	0.106974
90.816367	0.106949
90.836367	0.106906
90.856366	0.106868
90.876365	0.106843
90.896364	0.106810
90.916363	0.106763
90.936363	0.106725
90.956362	0.106688
90.976361	0.106644
90.996360	0.106638
91.016359	0.106603
91.036359	0.106558
91.056358	0.106499
91.076357	0.106477
91.096356	0.106434
91.116355	0.106412
91.136355	0.106356
91.156354	0.106343
91.176353	0.106280
91.196352	0.106249
91.216351	0.106210
91.236351	0.106154
91.256350	0.106139
91.276349	0.106111
91.296348	0.106059
91.316347	0.106057
91.336347	0.106006
91.356346	0.105970
91.376345	0.105918
91.396344	0.105877
91.416343	0.105860
91.436343	0.105823
91.456342	0.105781
91.476341	0.105724
91.496340	0.105699
91.516339	0.105672
91.536339	0.105635
91.556338	0.105601
91.576337	0.105556
91.596336	0.105531
91.616335	0.105509
91.636335	0.105437
91.656334	0.105417
91.676333	0.105355
91.696332	0.105359
91.716331	0.105310
91.736331	0.105273
91.756330	0.105240
91.776329	0.105195
91.796328	0.105162
91.816327	0.105124
91.836327	0.105088
91.856326	0.105053
91.876325	0.105015
91.896324	0.104972
91.916323	0.104941
91.936323	0.104920
91.956322	0.104901
91.976321	0.104847
91.996320	0.104790
92.016319	0.104775
92.036319	0.104733
92.056318	0.104688
92.076317	0.104667
92.096316	0.104621
92.116315	0.104583
